coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,retweet_count,reweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_screen_name,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified
"-0.12450144,51.50013926",Fri Jul 24 06:02:33 +0000 2020,,https://twitter.com/Newsminster/status/1286542263242301440/photo/1,https://bit.ly/2OR86Ld,1,1286542263242301440,,,,en,"London, England",false,0,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",UK coronavirus: Sturgeon accuses PM of using Covid crisis as 'political weapon' by 'crowing' about union — as it happened https://t.co/UHTKpQmo8n https://t.co/immAKraiHH,https://twitter.com/Newsminster/status/1286542263242301440,Sun Mar 01 16:33:52 +0000 2015,Newsminster,false,Latest updates and news from the sometimes mad world of UK politics,0,1734,740,99,"Westminster, UK",UK Politics News,Newsminster,33061,,,false
"-122.419,37.7793",Fri Jul 24 05:42:37 +0000 2020,,,https://www.instagram.com/p/CDA3Q1UDHRJ/?igshid=1j8vp3sc5f0ps,0,1286537248654196737,,,,en,"San Francisco, CA",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Covid not stoppin anything over here .... it shouldn’t stop you either ! 

Using my equipment and running has been my saving grace. I’m leaner, thicker, tighter, and smarter through this entire process.

It hasn’t… https://t.co/08J1xQ0Imv",https://twitter.com/alexthetrainer8/status/1286537248654196737,Wed Aug 30 22:47:08 +0000 2017,alexthetrainer8,false,here to help those who want it and those who don't know that they need it ! strive to be your best self now. Fitness & Wellness.,38,45,66,0,"San Jose, CA",Alex Cervantes,alexthetrainer8,722,,,false
"28.0421,-26.2047",Fri Jul 24 05:38:40 +0000 2020,,,https://www.instagram.com/p/CDA2yFuHKT-/?igshid=1mpnm4u1jq0r2,0,1286536255044571136,,,,en,"Johannesburg, South Africa",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","🎀📣ANNOUNCEMENT📣🎀

Due to the current COVID-19 pandemic the SHUFFLING WALKING TEAM will be hosting a VIRTUAL WALK this year, this Sunday!

So even though we cant be together and perform for you 💃💃 like we do every… https://t.co/RVAUAqUg1s",https://twitter.com/TarrynRego/status/1286536255044571136,Wed Jul 08 11:10:15 +0000 2009,TarrynRego,false,Pro Belly Dancer slash Chemical Engineer. F1-Music-Car-Dance-Travel fanatic. Chocoholic. Doggie person.,6853,1244,911,86,"Jo'Burg, South Africa, Earth",Tarryn Nicole Rego,TarrynRego,14560,,http://Www.bellydancehizi.com,false
"-98.5,29.4167",Fri Jul 24 05:24:00 +0000 2020,,,https://www.instagram.com/p/CDA1IuZhgjPfGd7NNOyHMAaRQryL_0gxVRqg0g0/?igshid=13niqp39ohh69,0,1286532563733905408,,,,en,"San Antonio, TX",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Ok putos it’s time for your daily Covid-19 update...1,078 new cases and 15 new deaths! This brings our total Covid-19 cases to 34,633 (5,780 weekly estimated still active) and total… https://t.co/0VnjHkVKcs",https://twitter.com/xrad7/status/1286532563733905408,Fri Mar 20 01:07:10 +0000 2009,xrad7,false,Bleh....Don't ask me...ask the Ministry...,50,100,1272,2,"San Antonio, Tx",David C Berlanga Jr,xrad7,881,,,false
"-6.24327711,53.36001999",Fri Jul 24 05:47:03 +0000 2020,,,http://dlvr.it/RcG42r,0,1286538364041101312,,,,en,"Dublin City, Ireland",false,1,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","IE | Desk — Working from home causes drop in many Irish employees' mental and physical health, survey finds: With vast swathes of the population working from home during the Covid-19 pandemic, Mental Health First Aid Ireland undertook a national survey… https://t.co/Hxq2NRqlHQ",https://twitter.com/pairsonnalitesN/status/1286538364041101312,Wed Sep 15 15:55:47 +0000 2010,pairsonnalitesN,false,Ireland — Scotland — Inuit —  Svenska  | Keeping up-to-date on global exclusion — Stigmabase is a canadian internet non-profit Initiative,0,1484,1328,108,Ireland | Scotland | Inuit | Skandinavien,Stigmabase | NORDIC,pairsonnalitesN,787710,,https://edu.stigmabase.org/,false
"-118.3136344,34.09073173",Fri Jul 24 06:15:07 +0000 2020,nodoorknobs staysafe covid19,,https://www.instagram.com/p/CDA51FoDN-4/?igshid=1w4lpcqjjnwoo,0,1286545425760223232,,,,en,"Los Angeles, CA",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Covid Tactics 😷
 #nodoorknobs #staysafe #covid19 @ Los Angeles/Hollywood California https://t.co/4RXyYMoE4f",https://twitter.com/OfficialC5_/status/1286545425760223232,Sun Jul 24 23:47:33 +0000 2011,OfficialC5_,false,It's only up from here... C5 #DormFlow IG/SC: officialc5 | Business inquiries contact chrisfivenina@gmail.com,4181,4344,919,25,Oakland/Los Angeles,C5,OfficialC5_,43421,,http://officialc5.com,false
"-122.821,49.1364",Fri Jul 24 05:31:17 +0000 2020,,,https://www.instagram.com/p/CDA1sH1Bob9/?igshid=19jlky2c180ny,0,1286534395306876928,,,,en,"Surrey, British Columbia",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Open session 10 am Friday 24th, July 
After our COVID break, if it feels like you’re starting over your year, come join us for some restarting in July tips.

Did you know that you can have a business that runs like… https://t.co/Tv4jP2TbPx",https://twitter.com/rayyenkana/status/1286534395306876928,Fri Apr 10 19:04:08 +0000 2009,rayyenkana,false,"I help #Realtors develop success strategies, #Marketing, more #sales and #business-plans.I help investors find income producing properties and businesses.",36,3211,2139,108,"Vancouver, British Columbia",Ray Yenkana,rayyenkana,19029,,http://www.bclicensedrealestatecareer.com/training-schedule.php,false
"-122.386,37.7868799",Fri Jul 24 05:45:06 +0000 2020,COVIDnegative noexposure antibodynegative coronavirusprevention,,https://www.instagram.com/p/CDA3i-2j_Hu/?igshid=19zdreixpb0dq,0,1286537871961337856,,,,en,"San Francisco, CA",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",🚘 Had another COVID test today before traveling to 🇨🇦 - 😕 nervous for the deep uncomfortable swab but great results in 14.5 hours!!! #COVIDnegative #noexposure #antibodynegative  #coronavirusprevention @ Pier 30… https://t.co/dGzyIVpKkS,https://twitter.com/drkarenhorton/status/1286537871961337856,Mon May 25 21:50:24 +0000 2009,drkarenhorton,false,Dr. Karen Horton ~ Internationally Board-Certified San Francisco Plastic Surgeon & Microsurgeon specializing in cosmetic mommy makeovers & breast reconstruction,16409,30662,25255,498,"San Francisco, CA",Dr. Karen Horton,drkarenhorton,30667,,http://www.drkarenhorton.com,false
"-0.1373291,51.49506473",Fri Jul 24 05:24:02 +0000 2020,,,http://dlvr.it/RcG1th,1,1286532573737312256,,,,en,"London, England",false,1,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Stigmabase —  ... have served only to exacerbate poverty – and a global pandemic, it is now more critical than ever that the UK Government starts taking child poverty ... View article... https://t.co/BYVnhmPTKA",https://twitter.com/Pairsonnalites/status/1286532573737312256,Thu Apr 29 13:56:48 +0000 2010,Pairsonnalites,false,Americas — United Kingdom  | Keeping up-to-date on global exclusion — Stigmabase is an internet non-profit Initiative,0,4213,3910,271,Americas | United Kingdom,Stigmabase | ORG,Pairsonnalites,1648485,,https://edu.stigmabase.org/,false
"-89.97338172,30.02330475",Fri Jul 24 04:48:36 +0000 2020,,,https://www.instagram.com/p/CDAxBCUFEly/?igshid=1oimo3e3r48n6,0,1286523653941731329,,,,en,"New Orleans, LA",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",Where Corona At When You Need It!! They Need To Go 😂 @ N.O. East https://t.co/5XbqTQq6ub,https://twitter.com/Big_gee_504/status/1286523653941731329,Sun Feb 02 23:35:00 +0000 2014,Big_gee_504,false,"Computer Technician For ShowNets.
CEO Of Dollarwise Worldwide. App Creating, Promotion Company! 
YouTube Vlogger.
Snapchat: Biggee504
Instagram: Big_Gee_504",969,320,1241,9,"New Orleans, Louisiana",G REPORT 504,Big_gee_504,9682,,https://m.youtube.com/channel/UCBDXoW4b3GJr9BlvdjZENCw,false
"8.5329,7.7287",Fri Jul 24 06:17:28 +0000 2020,Repost,,https://www.instagram.com/p/CDA7KyAgbNh/?igshid=14qug7pvcktz2,2,1286546017094074368,,,,en,"Makurdi, Nigeria",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","New joint by @BTivvvboy 🔊 🔊 🔊 
#Repost @BTivvvboy
The Pandemic has slowed alot of things down across all sectors, halting the plans of many Sparkling Stars. Slikish AKA The Bahd Sharp Tiv Boy is not left out on the… https://t.co/Jhp30Bpt4T",https://twitter.com/Mr_Boycute/status/1286546017094074368,Mon Aug 31 23:46:06 +0000 2015,Mr_Boycute,false,"• Talented Singer & Songwriter | ☎ +2349076077350 | @mr_boycute
• New song #Wettingyouwant Link 👇 👇",1411,233,1494,0,"Makurdi,Nigeria",Mr Boycute,Mr_Boycute,1822,,https://audiomack.com/song/iamboycute1/wetting-you-want,false
"28.0421,-26.2047",Fri Jul 24 04:57:13 +0000 2020,,,https://www.instagram.com/p/CDAyElyMRoU/?igshid=5r5az53r0eux,1,1286525823101603841,,,,en,"Johannesburg, South Africa",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Never respect men merely for their riches, but rather for their philanthropy; we do not value the sun for its height, but for its use. @ Lockdown SA https://t.co/ThUFC9PLuX",https://twitter.com/nicholassweswe/status/1286525823101603841,Wed Oct 31 10:56:53 +0000 2012,nicholassweswe,false,In God I trust.,544,586,768,2,"Johannesburg, South Africa",Nicholas Mushwana,nicholassweswe,894,,http://Sweswe.com,false
"77,21",Fri Jul 24 04:50:47 +0000 2020,,,https://www.instagram.com/p/CDAxVVxp-2U/?igshid=a5ugempmo8ra,0,1286524203907182593,,,,en,"Maharashtra, India",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Honey 3rd Birthday was on 22/07/2020.
🎂Honey Enter in 4th Year...🎂
Sorry for not Big Party coz Covid-19 &amp; Lockdown...
Bicycle Gifted by Honey's Nani... @ India https://t.co/M6BhXjxWci",https://twitter.com/manveersinghya1/status/1286524203907182593,Sun Sep 25 02:44:31 +0000 2016,manveersinghya1,false,Jiyo aur Jine do. Be happy always happy. Love is Life. Don't break anyone's Heart.,433,14,34,0,India,manveer singh yadav,manveersinghya1,451,,,false
"101.72115592,3.12746503",Fri Jul 24 04:36:33 +0000 2020,,,https://www.instagram.com/p/CDAvM02DGar/?igshid=1c6ltpsxuaty2,0,1286520621090799617,,,,en,"Kuala Lumpur City, Kuala Lumpur Federal Territory",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",Please keep doing your part to prevent the spread of COVID-19 - together. @ Dzec Aviation https://t.co/aIgW96339e,https://twitter.com/CabinCrewMY/status/1286520621090799617,Mon Jul 25 02:53:38 +0000 2016,CabinCrewMY,false,Welcome to DZEC Academy. Prepare yourself for bigger opportunities work and travel at the same time. For more details :- (+6017-4169654),18,389,950,1,Kuala Lumpur City,DZEC Academy,CabinCrewMY,3239,,http://www.instagram.com/aircrewmy,false
"76.8486,30.6911",Fri Jul 24 05:30:33 +0000 2020,,,https://www.instagram.com/p/CDA14jCM16p/?igshid=lvj8mbsumqyu,8,1286534214192631808,,,,en,"Panchkula, India",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Be it CGA training with the best sagardiwanfw or by training myself in my drawing room, this pandemic won’t stop me from working hard . Also have one of the best supplements alongside me myplixlife bcaa which gives… https://t.co/QD8abruf2a",https://twitter.com/ImMananVohra/status/1286534214192631808,Mon Aug 13 15:21:02 +0000 2012,ImMananVohra,false,Proud Indian and Professional Cricketer.Instagram:MANANVOHRA36,1435,181346,100,121,CHANDIGARH,Manan Vohra,ImMananVohra,3019,,http://www.facebook.com/OfficialMananVohra,true
"135.52946867,34.67273907",Fri Jul 24 05:16:22 +0000 2020,,,https://www.instagram.com/p/CDA0Q3mgEY5/?igshid=xnqm7gq55z79,0,1286530644583919617,,,,en,"Osaka-shi Tennoji-ku, Osaka",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Smily round handy fan
made of bamboo
with mini letter paper&amp; a envelope

How about a letter to an important person you can't meet in the Covid-19… https://t.co/dnB2P3brDM",https://twitter.com/RewardStore/status/1286530644583919617,Thu Sep 05 01:28:57 +0000 2019,RewardStore,false,大阪は玉造でアメリカもの中心の雑貨屋とちょいカフェやってます。12〜20:30pm⏰ビーチサイドのギフトショップをコンセプトに海をイメージした内装になっています。お買い物しながらコーヒーとかコーヒー飲みながらお買い物という便利な体験をどうぞ^_^ LINE→https://t.co/prYeI2TQz1,108,24,14,0,大阪市天王寺区玉造本町12-1 仙野ビル102,Reward Store,RewardStore,633,,https://reward-store.com,false
"121.03641052,14.57244586",Fri Jul 24 04:45:28 +0000 2020,DukeTheBeagle,,https://www.instagram.com/p/CDAwubCJG77an0eA4GyGWcxPMkXhdmM8tqdw800/?igshid=8pwh2xahq0sv,0,1286522867635519488,,,,en,"Mandaluyong City, National Capital Region",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","My work from home co-worker 🐶🐕

He keeps taking 30min-1hr insteads of 15mins. He loves play fetch and receive belly rubs 😊 #DukeTheBeagle @ Ayala Homes Mandaluyong City https://t.co/QtJ5aK2YVI",https://twitter.com/yetjuls/status/1286522867635519488,Fri Mar 25 07:43:37 +0000 2011,yetjuls,false,happy wife. happy life.,103,68,122,2,Philippines,Yet Gomez,yetjuls,2992,,,false
"78.4676,17.395",Fri Jul 24 05:14:15 +0000 2020,instagram newpic hyderabad india lockdown covid_19,,https://www.instagram.com/p/CDA0BUcHr4E/?igshid=1qy7wgmyperub,0,1286530111978733573,,,,en,"Hyderabad, India",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Shot by sunil_sparkles_ 
#instagram #newpic #hyderabad #india #lockdown #covid_19 # @ Hyderabad https://t.co/RZRNUw9U68",https://twitter.com/yourskhadir/status/1286530111978733573,Wed Nov 23 06:22:07 +0000 2016,yourskhadir,false,,2294,51,159,0,"Hyderabad, India",Syed Khadir Ahmed,yourskhadir,851,,,false
"-6.28034668,53.36853317",Fri Jul 24 05:42:32 +0000 2020,,,http://dlvr.it/RcG3hK,0,1286537229343420418,,,,en,"Dublin City, Ireland",false,1,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Stigmabase —  Working from home causing isolation and longer work hours: Working from home is having a disastrous impact on a large section of the population, according to a new survey from First Aid Ireland. Almost half of ... View article... https://t.co/4y5cjNCSsP",https://twitter.com/Pairsonnalites/status/1286537229343420418,Thu Apr 29 13:56:48 +0000 2010,Pairsonnalites,false,Americas — United Kingdom  | Keeping up-to-date on global exclusion — Stigmabase is an internet non-profit Initiative,0,4213,3910,271,Americas | United Kingdom,Stigmabase | ORG,Pairsonnalites,1648485,,https://edu.stigmabase.org/,false
"77.39885788,8.1736056",Fri Jul 24 04:33:11 +0000 2020,,,https://www.instagram.com/p/CDAvUimAgvc/?igshid=1miz14wjwhqhp,0,1286519775225577472,,,,en,"Nagercoil, India",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","We are Trekking on Alampaarai Mountain🗻just now. 
🔐lockdown relaxation @ Aalamparai https://t.co/IqD2kG286L",https://twitter.com/lovelinsanna/status/1286519775225577472,Mon Jan 14 07:29:22 +0000 2013,lovelinsanna,false,LOVELIN CARS,76,5,57,0,nagercoil,lovelinsanna,lovelinsanna,66,,,false
"144.9793,-37.8023",Fri Jul 24 05:43:26 +0000 2020,,,https://www.instagram.com/p/CDA3XDuHFoO/?igshid=un296az6s9xq,0,1286537453814394880,,,,en,"Melbourne, Victoria",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Still Life with Pandemic @ Fitzroy, Victoria https://t.co/Ws8XcVNCQT",https://twitter.com/sandyglass0/status/1286537453814394880,Thu Jun 14 05:43:22 +0000 2007,sandyglass0,false,"Musician, actor, director, account manager, seeker of daily euphony",399,194,623,3,"Melbourne, Victoria",sandy with a why,sandyglass0,828,,,false
"-79.3872,43.648",Fri Jul 24 04:39:07 +0000 2020,,,https://www.instagram.com/p/CDAv__WBf4p/?igshid=hfe63e38oe0e,0,1286521268272078848,,,,en,"Toronto, Ontario",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","The purge continues - because of the pandemic, a year from now, students will look at these architecture models and marvel at how these were produced... @ Toronto, Ontario https://t.co/C8eUAP4QdK",https://twitter.com/vwhui/status/1286521268272078848,Fri Oct 22 05:48:16 +0000 2010,vwhui,false,"Architecture professor at #Ryerson University teaching design, multimedia, and digital fabrication.",34,480,136,44,,Vincent Hui,vwhui,7824,,http://ryearchdesignlab.blogspot.com/,false
"-93.33728,45.03249",Fri Jul 24 05:32:57 +0000 2020,covid19 Minnesota misterviddy,,https://www.instagram.com/p/CDA2KTWHV0V/?igshid=1vaw6nk0fbipc,0,1286534816159031296,,,,en,"Robbinsdale, MN",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Covid weary. 2020
#covid19 #Minnesota #misterviddy @ Robbinsdale, Minnesota https://t.co/XPvpDAJ9v8",https://twitter.com/misterviddy/status/1286534816159031296,Sun Jun 27 00:45:15 +0000 2010,misterviddy,false,"The metaphor escaped from its page
and before it could be recaptured
it disappeared into a simile
and lived out its life as a literary device.",68,123,139,9,"Minneapolis, MN",Minnesota Viddy,misterviddy,4493,,http://misterviddy.com,false
"-84.0955,36.9416",Fri Jul 24 05:01:19 +0000 2020,hangintough coveryourface maskup,,https://www.instagram.com/p/CDAyii_BRds/?igshid=gxev05i3xwl8,1,1286526853717676032,,,,en,"Corbin, KY",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","All we can do is keep #hangintough during these COVID times. Adding to my mask season collection. @nkotb @donniewahlberg @dannywood @joeymcintyre jordanknightofficial @jonathanrknight #coveryourface #maskup @ Corbin,… https://t.co/MzJL7JmFqB",https://twitter.com/agnesbrowno/status/1286526853717676032,Wed Aug 12 05:28:25 +0000 2009,agnesbrowno,false,"From a small town in KY, halfway between Lexington and Knoxville (TN). My girsl and I enjoy 🎳🏈⚽️ NKOTB. BLOCKHEAD for Life!!",3452,169,457,16,"Woodbine, KY",Agnes Brown,agnesbrowno,13317,,,false
"7.2663,43.7034",Fri Jul 24 06:13:48 +0000 2020,x100v myfujifilmlegacy fujifilmnordic,,https://www.instagram.com/p/CDA61ZFst0R/?igshid=1vdic4m1w6qpl,4,1286545096108908544,,,,en,"Nice, France",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","I think I’ve fallen into the “silhouette trap” lately. So let’s change that, shall we! Here’s a shot from beautiful Nice in France. Obviously pre-CoVid19. 
.
.
.
#x100v #myfujifilmlegacy #fujifilmnordic… https://t.co/c74DQgKFpQ",https://twitter.com/JonasRask/status/1286545096108908544,Fri Apr 06 12:57:14 +0000 2007,JonasRask,false,"Doctor, Official Fujifilm X-Photographer, and retired icondesigner living in Daneland!",142,2893,221,183,Denmark,Jonas Rask,JonasRask,8583,,http://jonasraskphotography.com,false
